SUBSCRIBER_ID,TARIFF_PLAN_ID_FROM,TARIFF_PLAN_ID_TO,CHANGE_MONTH
3372,3,5,2017-02
3373,3,5,2017-04
3374,1,5,2017-03
3375,4,5,2017-06
3376,1,5,2017-03
3377,3,5,2017-02
3378,1,5,2017-03
3379,1,4,2017-01
3380,3,5,2017-04
3381,3,5,2017-05
3382,3,5,2017-04
3383,3,5,2017-06
3384,1,4,2017-03
3385,1,5,2017-04
3386,1,5,2017-02
3387,3,5,2017-06
3388,1,5,2017-01
3389,1,5,2017-02
3390,3,5,2017-05
3391,1,5,2017-04
3392,1,4,2017-04
3393,2,5,2017-03
3394,3,5,2017-03
3395,3,5,2017-04
3396,1,4,2017-02
3397,3,5,2017-04
3398,1,5,2017-04
3399,3,5,2017-03
3400,3,5,2017-03
3401,1,4,2017-02
3402,3,5,2017-03
3403,3,5,2017-04
3404,3,5,2017-03
3405,3,5,2017-03
3406,3,5,2017-05
3407,1,3,2017-02
3408,1,5,2017-01
3409,3,5,2017-02
3410,3,5,2017-03
3411,4,5,2017-04
3412,1,5,2017-02
3413,3,5,2017-01
3414,1,4,2017-01
3415,1,4,2017-04
3415,4,5,2017-05
3416,3,5,2017-05
3417,4,5,2017-06
3418,3,5,2017-03
3419,3,5,2017-01
3420,4,5,2017-05
3421,1,5,2017-06
3422,1,5,2017-05
3423,1,5,2017-06
3424,1,5,2017-01
3425,2,5,2017-02
3426,1,5,2017-04
3427,2,4,2017-02
3427,4,5,2017-04
3428,2,5,2017-04
3429,1,5,2017-01
3430,1,5,2017-01
3431,3,5,2017-04
3432,3,5,2017-03
3433,1,4,2017-03
3434,2,5,2017-02
3435,3,5,2017-03
3436,3,5,2017-01
3437,3,2,2017-02
3437,2,5,2017-03
3438,3,5,2017-05
3439,1,5,2017-06
3440,1,5,2017-02
3441,2,5,2017-05
3442,2,5,2017-05
3443,1,5,2017-04
3444,3,5,2017-06
3445,3,4,2017-03
3446,1,4,2017-04
3447,3,5,2017-05
3448,3,5,2017-01
3449,3,4,2017-02
3450,2,5,2017-06
3451,3,5,2017-06
3452,3,5,2017-06
3453,1,5,2017-02
3454,1,5,2017-02
3455,3,5,2017-05
3456,3,4,2017-03
3457,1,5,2017-01
3458,3,4,2017-03
3459,3,5,2017-05
3460,3,5,2017-03
3461,1,4,2017-01
3462,2,5,2017-06
3463,3,5,2017-01
3464,3,5,2017-04
3465,1,4,2017-04
3466,1,5,2017-05
3467,3,5,2017-06
3468,3,5,2017-05
3469,1,5,2017-05
3470,1,5,2017-06
3471,3,5,2017-05
3472,3,5,2017-02
3473,3,5,2017-01
3474,1,5,2017-04
3475,1,3,2017-03
3476,3,5,2017-04
3477,1,5,2017-06
3478,1,4,2017-03
3479,3,5,2017-04
3480,1,5,2017-06
3481,3,5,2017-02
3482,1,5,2017-04
3483,3,5,2017-05
3484,4,5,2017-06
3485,3,5,2017-01
3485,5,3,2017-03
3486,1,5,2017-04
3487,3,5,2017-01
3488,1,5,2017-05
3489,4,5,2017-06
3490,2,4,2017-02
3491,1,5,2017-03
3492,3,5,2017-05
3493,1,5,2017-02
3494,3,5,2017-01
3495,3,5,2017-01
3496,3,4,2017-01
3497,1,4,2017-02
3498,2,5,2017-03
3499,3,5,2017-01
3500,3,4,2017-02
3501,1,4,2017-01
3502,3,5,2017-06
3503,2,5,2017-06
3504,4,5,2017-03
3505,3,5,2017-02
3506,1,5,2017-04
3507,1,5,2017-02
3508,2,4,2017-04
3509,1,5,2017-05
3510,2,5,2017-05
3511,3,4,2017-02
3512,2,5,2017-02
3513,3,5,2017-05
3513,5,3,2017-05
3514,3,5,2017-01
3515,2,4,2017-01
3516,3,5,2017-03
3517,1,5,2017-05
3518,4,5,2017-04
3519,4,5,2017-05
3520,3,5,2017-06
3521,2,5,2017-02
3522,2,5,2017-02
3523,1,5,2017-04
3524,3,5,2017-06
3525,2,3,2017-03
3526,2,5,2017-05
3527,1,5,2017-02
3528,1,5,2017-05
3529,1,5,2017-06
3530,2,5,2017-06
3531,3,5,2017-03
3532,3,5,2017-06
3533,3,4,2017-01
3534,3,5,2017-06
3535,3,5,2017-05
3536,3,5,2017-05
3537,1,5,2017-02
3538,3,5,2017-06
3539,1,5,2017-05
3540,1,4,2017-03
3541,1,5,2017-04
3542,1,5,2017-06
3543,1,4,2017-03
3544,3,5,2017-06
3545,1,4,2017-03
3546,1,5,2017-04
3547,3,5,2017-05
3548,2,4,2017-02
3549,2,5,2017-05
3550,1,4,2017-02
3551,2,5,2017-06
3552,1,4,2017-01
3553,3,5,2017-05
3554,1,5,2017-02
3555,1,5,2017-06
3556,1,4,2017-05
3557,3,5,2017-01
3558,3,5,2017-02
3559,3,5,2017-06
3560,3,5,2017-02
3561,4,5,2017-04
3562,1,4,2017-01
3563,1,4,2017-03
3564,2,4,2017-01
3565,1,5,2017-06
3566,1,4,2017-03
3567,1,5,2017-06
3568,2,5,2017-05
3569,1,5,2017-04
3570,3,5,2017-06
3571,4,5,2017-06
3572,3,5,2017-06
3573,1,5,2017-03
3574,3,5,2017-03
3575,3,5,2017-02
3576,2,3,2017-05
3577,3,5,2017-04
3578,3,5,2017-04
3579,3,5,2017-01
3580,1,5,2017-06
3581,1,5,2017-05
3582,3,5,2017-06
3583,2,1,2017-04
3584,3,5,2017-06
3585,3,5,2017-05
3586,3,5,2017-06
3587,1,5,2017-05
3588,1,5,2017-02
3589,2,5,2017-02
3590,3,5,2017-01
3591,1,5,2017-05
3592,3,5,2017-01
3593,3,5,2017-04
3594,3,5,2017-01
3595,1,4,2017-01
3596,3,5,2017-01
3597,1,5,2017-05
3598,3,5,2017-04
3599,1,5,2017-01
3600,4,5,2017-02
3601,4,1,2017-01
3601,1,4,2017-04
3602,1,5,2017-03
3603,1,5,2017-06
3604,3,5,2017-05
3605,2,3,2017-02
3605,3,2,2017-02
3606,1,4,2017-01
3607,1,5,2017-03
3608,3,5,2017-03
3609,1,4,2017-02
3610,1,4,2017-03
3611,1,5,2017-05
3612,1,5,2017-03
3613,3,5,2017-05
3614,1,5,2017-06
3615,1,5,2017-06
3616,3,5,2017-03
3617,1,4,2017-01
3618,1,5,2017-01
3619,3,5,2017-04
3620,3,5,2017-04
3621,3,5,2017-03
3622,1,5,2017-01
3623,3,5,2017-01
3624,1,4,2017-04
3625,3,5,2017-03
3626,1,5,2017-05
3627,1,5,2017-05
3628,1,5,2017-03
3629,3,5,2017-05
3630,3,5,2017-05
3631,2,4,2017-04
3632,3,5,2017-01
3633,3,4,2017-02
3633,4,5,2017-06
3634,3,5,2017-02
3635,1,4,2017-01
3636,2,5,2017-04
3637,1,5,2017-01
3638,1,5,2017-03
3639,3,5,2017-06
3640,3,5,2017-06
3641,1,5,2017-05
3642,1,5,2017-04
3643,1,5,2017-04
3644,2,4,2017-03
3645,3,5,2017-01
3646,1,5,2017-02
3647,3,5,2017-02
3648,1,5,2017-03
3648,5,3,2017-04
3649,3,5,2017-01
3650,2,5,2017-06
3651,1,5,2017-03
3652,1,5,2017-03
3653,3,5,2017-01
3654,2,5,2017-03
3655,2,4,2017-03
3656,4,5,2017-02
3657,1,5,2017-05
3658,1,4,2017-03
3659,3,5,2017-05
3660,1,5,2017-05
3661,5,1,2017-02
3661,1,5,2017-02
3662,3,4,2017-01
3663,3,5,2017-05
3664,1,5,2017-02
3665,3,5,2017-06
3666,3,5,2017-04
3667,2,5,2017-02
3667,5,1,2017-02
3668,2,4,2017-01
3669,1,5,2017-02
3670,3,5,2017-05
3671,4,5,2017-01
3672,1,5,2017-06
3673,3,5,2017-06
3674,3,5,2017-03
3675,3,5,2017-06
3676,1,5,2017-01
3677,1,5,2017-02
3678,1,5,2017-05
3679,2,4,2017-03
3680,3,5,2017-01
3681,2,5,2017-02
3682,2,5,2017-04
3683,1,5,2017-02
3684,1,5,2017-04
3685,1,5,2017-05
3686,3,4,2017-05
3687,1,5,2017-01
3688,3,5,2017-04
3689,3,5,2017-03
3690,3,5,2017-04
3691,3,5,2017-05
3692,1,5,2017-06
3693,3,5,2017-06
3694,1,5,2017-05
3695,1,4,2017-03
3696,1,5,2017-06
3697,3,5,2017-05
3698,3,5,2017-06
3699,3,5,2017-02
3700,1,5,2017-06
3701,1,5,2017-04
3702,3,5,2017-05
3703,3,5,2017-04
3704,2,5,2017-05
3705,1,5,2017-06
3706,3,5,2017-06
3707,3,4,2017-01
3708,3,5,2017-01
3709,2,4,2017-03
3710,1,4,2017-04
3711,2,5,2017-05
3712,2,5,2017-06
3713,3,5,2017-03
3714,3,5,2017-06
3715,1,5,2017-03
3716,1,5,2017-05
3717,3,5,2017-03
3717,5,3,2017-03
3718,1,5,2017-06
3719,2,4,2017-01
3720,3,5,2017-02
3721,2,5,2017-05
3722,1,4,2017-04
3723,3,5,2017-04
3724,3,5,2017-02
3725,3,5,2017-01
3726,3,5,2017-06
3727,1,5,2017-06
3728,1,5,2017-01
3729,2,5,2017-06
3730,3,5,2017-06
3731,2,5,2017-06
3732,3,5,2017-02
3733,2,5,2017-04
3734,4,5,2017-06
3735,3,5,2017-04
3736,3,4,2017-03
3737,3,5,2017-05
3738,1,4,2017-01
3738,4,1,2017-01
3739,2,5,2017-05
3740,2,5,2017-02
3741,4,5,2017-06
3742,3,5,2017-01
3743,2,5,2017-05
3744,3,5,2017-01
3745,2,5,2017-04
3746,5,1,2017-06
3747,1,5,2017-06
3748,3,5,2017-03
3749,3,5,2017-04
3750,3,5,2017-04
3751,3,5,2017-01
3752,3,1,2017-04
3753,3,5,2017-01
3754,3,5,2017-06
3755,3,5,2017-02
3756,2,5,2017-06
3757,3,4,2017-03
3758,1,4,2017-01
3759,3,5,2017-03
3760,3,5,2017-05
3761,2,5,2017-03
3762,1,4,2017-03
3763,3,5,2017-02
3764,3,5,2017-02
3765,1,5,2017-04
3766,3,5,2017-01
3767,3,5,2017-03
3768,2,5,2017-06
3769,3,5,2017-03
3770,2,5,2017-01
3771,3,5,2017-01
3772,1,4,2017-02
3772,4,5,2017-06
3773,3,5,2017-01
3774,3,5,2017-05
3775,3,5,2017-02
3776,3,5,2017-01
3777,2,5,2017-06
3778,3,5,2017-02
3779,2,5,2017-05
3780,2,5,2017-06
3781,1,5,2017-06
3782,3,5,2017-05
3783,3,5,2017-06
3784,3,5,2017-06
3785,5,3,2017-01
3786,4,1,2017-06
3787,1,4,2017-03
3788,1,5,2017-03
3789,2,5,2017-05
3790,1,5,2017-02
3791,1,5,2017-05
3792,2,5,2017-06
3793,3,5,2017-03
3794,3,4,2017-01
3795,1,5,2017-04
3796,3,5,2017-04
3796,5,3,2017-05
3797,3,4,2017-03
3798,3,5,2017-04
3799,4,5,2017-01
3799,5,1,2017-01
3800,2,5,2017-03
3801,3,4,2017-02
3802,2,5,2017-03
3803,1,4,2017-01
3804,2,5,2017-01
3805,3,5,2017-06
3806,1,5,2017-03
3807,1,5,2017-03
3808,3,5,2017-04
3809,1,5,2017-06
3810,3,5,2017-02
3811,1,5,2017-01
3812,3,5,2017-01
3813,2,5,2017-05
3814,3,5,2017-06
3815,2,4,2017-04
3816,3,5,2017-01
3817,3,5,2017-06
3818,3,5,2017-06
3819,1,5,2017-05
3820,2,5,2017-03
3821,4,5,2017-03
3822,1,5,2017-01
3823,3,5,2017-05
3824,3,5,2017-05
3825,3,4,2017-02
3826,2,5,2017-04
3827,1,5,2017-04
3828,1,5,2017-03
3829,1,5,2017-06
3830,3,5,2017-01
3831,3,5,2017-01
3832,3,5,2017-01
3833,1,5,2017-01
3834,1,5,2017-03
3835,3,4,2017-04
3836,1,5,2017-05
3837,3,5,2017-03
3838,3,5,2017-06
3839,4,5,2017-02
3840,3,4,2017-04
3841,3,5,2017-02
3842,4,5,2017-06
3843,2,4,2017-03
3844,3,5,2017-03
3845,1,5,2017-05
3846,1,4,2017-03
3847,4,2,2017-05
3848,3,5,2017-05
3849,3,5,2017-04
3850,1,2,2017-02
3851,2,5,2017-03
3852,3,5,2017-02
3853,1,5,2017-01
3854,3,5,2017-05
3855,1,5,2017-05
3856,5,3,2017-01
3857,1,5,2017-02
3858,1,4,2017-04
3859,3,4,2017-01
3860,1,5,2017-06
3861,1,5,2017-04
3862,5,1,2017-05
3863,1,5,2017-01
3864,1,5,2017-02
3865,1,4,2017-01
3866,1,5,2017-06
3867,3,5,2017-01
3868,1,5,2017-05
3869,3,5,2017-05
3870,3,5,2017-05
3871,1,3,2017-03
3872,3,5,2017-01
3873,3,5,2017-06
3874,3,5,2017-04
3875,3,5,2017-05
3876,3,5,2017-04
3877,3,5,2017-01
3878,4,5,2017-03
3879,1,4,2017-01
3880,1,5,2017-06
3881,2,5,2017-03
3882,2,4,2017-03
3883,1,5,2017-05
3884,1,4,2017-02
3884,4,5,2017-04
3885,4,5,2017-05
3886,1,5,2017-01
3887,3,5,2017-02
3888,1,5,2017-06
3889,2,5,2017-05
3890,3,4,2017-03
3891,1,4,2017-03
3892,1,5,2017-04
3893,2,5,2017-06
3894,1,5,2017-05
3895,3,5,2017-02
3896,1,5,2017-02
3897,2,5,2017-06
3898,3,5,2017-03
3899,1,3,2017-02
3900,4,5,2017-05
3901,3,5,2017-05
3902,3,5,2017-06
3903,1,5,2017-05
3904,3,4,2017-03
3905,1,5,2017-03
3906,2,4,2017-03
3907,2,4,2017-03
3908,1,5,2017-05
3909,2,5,2017-03
3910,3,2,2017-03
3910,2,5,2017-06
3911,3,4,2017-03
3911,4,5,2017-05
3912,3,5,2017-04
3913,3,1,2017-04
3913,1,5,2017-05
3914,3,5,2017-04
3915,1,5,2017-01
3916,3,5,2017-04
3917,2,5,2017-06
3918,3,5,2017-05
3919,3,4,2017-02
3920,1,5,2017-04
3921,3,4,2017-01
3922,3,5,2017-01
3923,1,5,2017-03
3924,1,4,2017-03
3925,3,5,2017-06
3926,3,5,2017-02
3927,3,5,2017-06
3928,3,5,2017-04
3929,2,5,2017-03
3930,3,5,2017-02
3931,3,4,2017-01
3932,3,5,2017-04
3933,1,5,2017-06
3934,3,5,2017-05
3935,3,5,2017-05
3936,3,5,2017-01
3937,1,5,2017-05
3938,1,4,2017-01
3939,3,5,2017-03
3940,3,4,2017-01
3941,1,5,2017-06
3942,3,5,2017-06
3943,3,4,2017-02
3945,3,4,2017-04
3946,1,5,2017-04
3947,3,5,2017-01
3948,1,5,2017-06
3949,3,5,2017-06
3950,3,5,2017-05
3951,3,5,2017-01
3952,4,5,2017-02
3953,1,5,2017-06
3954,3,4,2017-04
3955,4,5,2017-04
3956,1,5,2017-03
3957,3,4,2017-02
3958,5,3,2017-02
3959,3,5,2017-06
3960,1,5,2017-06
3961,1,5,2017-03
3962,1,5,2017-06
3963,3,4,2017-03
3964,2,4,2017-02
3964,4,5,2017-05
3965,3,5,2017-01
3966,1,5,2017-03
3967,2,4,2017-01
3968,1,5,2017-04
3969,3,5,2017-05
3970,1,5,2017-02
3971,3,5,2017-03
3972,3,4,2017-02
3973,3,5,2017-04
3974,4,5,2017-06
3975,1,5,2017-04
3976,2,5,2017-02
3977,1,5,2017-02
3978,3,5,2017-06
3979,4,5,2017-05
3980,3,5,2017-03
3981,3,5,2017-05
3982,1,4,2017-01
3983,1,5,2017-04
3984,3,5,2017-06
3985,1,5,2017-05
3986,1,5,2017-01
3987,3,5,2017-04
3988,3,5,2017-01
3989,1,5,2017-01
3990,1,5,2017-01
3991,1,5,2017-03
3991,5,3,2017-05
3992,3,5,2017-02
3993,3,5,2017-03
3994,3,5,2017-04
3995,3,5,2017-02
3996,4,5,2017-06
3997,3,5,2017-04
3998,3,5,2017-03
3999,1,5,2017-06
4000,3,5,2017-03
4001,3,5,2017-04
4002,1,5,2017-01
4003,1,5,2017-02
4004,3,4,2017-01
4005,3,5,2017-02
4006,3,5,2017-06
4007,2,4,2017-04
4008,3,5,2017-03
4009,3,5,2017-02
4010,1,5,2017-06
4011,1,3,2017-04
4012,3,5,2017-06
4013,3,5,2017-06
4014,3,4,2017-01
4015,3,5,2017-04
4016,3,5,2017-05
4017,1,5,2017-06
4018,1,4,2017-02
4019,5,4,2017-04
4020,3,4,2017-04
4021,2,5,2017-02
4022,2,4,2017-01
4023,1,5,2017-04
4024,3,1,2017-02
4025,1,5,2017-05
4026,3,5,2017-01
4026,5,4,2017-03
4027,1,4,2017-02
4028,3,5,2017-02
4029,1,5,2017-02
4030,3,5,2017-06
4031,5,3,2017-01
4031,3,4,2017-02
4031,4,3,2017-03
4032,2,5,2017-05
4033,3,5,2017-03
4034,3,5,2017-03
4035,1,5,2017-06
4036,3,5,2017-06
4037,3,5,2017-06
4038,1,5,2017-04
4039,1,5,2017-03
4040,2,5,2017-06
4041,1,4,2017-01
4042,1,5,2017-06
4043,3,5,2017-05
4044,1,5,2017-04
4045,3,4,2017-02
4046,1,5,2017-01
4047,5,4,2017-02
4048,1,4,2017-03
4049,1,5,2017-02
4050,3,1,2017-05
4050,3,1,2017-05
4050,3,1,2017-05
4050,3,1,2017-05
4050,1,5,2017-06
4050,1,5,2017-06
4050,1,5,2017-06
4050,1,5,2017-06
4051,4,5,2017-04
4052,3,5,2017-02
4053,1,5,2017-02
4054,3,5,2017-03
4055,4,5,2017-05
4056,3,5,2017-04
4057,1,4,2017-02
4058,2,5,2017-01
4059,3,5,2017-04
4060,1,5,2017-01
4061,3,5,2017-05
4062,4,5,2017-05
4063,3,5,2017-04
4064,3,5,2017-06
4065,3,5,2017-06
4066,3,5,2017-04
4067,3,4,2017-01
4068,1,4,2017-01
4069,1,5,2017-06
4070,3,5,2017-04
4071,2,4,2017-03
4072,3,5,2017-02
4073,3,5,2017-02
4073,5,3,2017-02
4074,3,5,2017-05
4075,4,5,2017-01
4076,3,5,2017-02
4077,3,5,2017-04
4078,3,5,2017-02
4079,1,5,2017-02
4080,2,4,2017-04
4080,4,5,2017-06
4081,3,5,2017-06
4082,3,4,2017-03
4083,3,5,2017-05
4084,1,5,2017-05
4085,3,5,2017-06
4086,1,5,2017-01
4087,3,5,2017-05
4088,3,5,2017-02
4089,3,4,2017-03
4089,4,5,2017-05
4090,1,5,2017-06
4091,3,5,2017-02
4092,1,4,2017-02
4093,1,5,2017-04
4094,3,5,2017-05
4095,3,5,2017-05
4096,1,5,2017-02
4097,1,5,2017-02
4098,3,5,2017-03
4099,3,5,2017-06
4101,1,4,2017-02
4102,3,5,2017-01
4103,3,5,2017-06
4104,4,5,2017-04
4104,5,1,2017-05
4105,3,5,2017-05
4106,3,5,2017-03
4107,3,4,2017-04
4108,3,5,2017-05
4109,3,1,2017-04
4109,1,5,2017-04
4110,1,5,2017-05
4111,3,5,2017-02
4112,3,5,2017-05
4113,1,4,2017-01
4114,1,4,2017-01
4115,3,5,2017-02
4116,3,5,2017-01
4117,3,5,2017-05
4118,3,5,2017-01
4119,1,5,2017-06
4120,4,5,2017-03
4121,1,5,2017-04
4122,3,5,2017-01
4123,3,4,2017-03
4123,4,5,2017-06
4124,3,5,2017-02
4125,3,4,2017-01
4126,3,1,2017-02
4126,1,5,2017-04
4127,1,4,2017-02
4128,3,5,2017-06
4129,1,5,2017-06
4130,1,5,2017-05
4131,3,5,2017-06
4132,3,5,2017-06
4133,3,5,2017-01
4134,3,5,2017-03
4135,3,5,2017-01
4136,1,5,2017-02
4137,3,4,2017-02
4138,1,4,2017-01
4139,3,5,2017-03
4140,4,5,2017-05
4141,3,5,2017-05
4142,3,5,2017-05
4143,3,4,2017-04
4144,3,5,2017-04
4145,1,5,2017-05
4146,4,5,2017-03
4147,3,5,2017-04
4148,3,5,2017-06
4149,1,3,2017-02
4149,3,5,2017-02
4150,3,5,2017-05
4151,1,5,2017-03
4152,3,5,2017-06
4153,3,5,2017-01
4154,3,5,2017-04
4155,3,5,2017-04
4156,3,5,2017-05
4157,3,5,2017-04
4158,1,5,2017-04
4159,3,4,2017-02
4160,1,5,2017-02
4161,2,5,2017-01
4162,1,5,2017-01
4163,3,5,2017-06
4164,3,5,2017-05
4165,1,5,2017-04
4166,4,1,2017-02
4166,1,5,2017-05
4167,1,4,2017-03
4168,1,5,2017-01
4169,4,5,2017-06
4170,3,4,2017-02
4170,4,3,2017-05
4171,1,5,2017-02
4172,3,5,2017-05
4173,3,5,2017-02
4174,3,4,2017-01
4175,1,5,2017-03
4176,1,5,2017-06
4177,2,5,2017-05
4178,3,5,2017-03
4179,1,5,2017-05
4180,3,5,2017-04
4181,3,5,2017-05
4182,3,5,2017-04
4183,2,5,2017-05
4184,2,5,2017-06
4185,1,4,2017-01
4186,2,5,2017-03
4187,1,5,2017-05
4188,2,5,2017-03
4189,2,5,2017-01
4190,2,5,2017-04
4191,1,5,2017-02
4192,1,5,2017-03
4193,1,5,2017-06
4194,3,5,2017-03
4195,1,5,2017-05
4196,1,5,2017-01
4197,3,5,2017-02
4198,2,5,2017-05
4199,3,5,2017-02
4200,1,5,2017-01
4201,2,5,2017-01
4202,3,4,2017-04
4203,1,5,2017-04
4204,1,5,2017-01
4205,3,5,2017-05
4206,3,5,2017-04
4207,2,5,2017-06
4208,3,5,2017-03
4208,5,3,2017-03
4208,3,5,2017-05
4209,2,5,2017-02
4210,3,5,2017-03
4211,1,5,2017-04
4212,3,5,2017-01
4213,2,5,2017-01
4214,3,5,2017-06
4215,1,5,2017-01
4216,3,5,2017-04
4217,3,5,2017-05
4218,4,5,2017-04
4219,1,5,2017-02
4220,1,5,2017-04
4221,1,3,2017-01
4222,4,3,2017-02
4223,4,5,2017-04
4224,1,5,2017-05
4225,3,5,2017-05
4226,3,5,2017-05
4227,2,4,2017-03
4228,3,5,2017-05
4229,3,4,2017-03
4230,1,5,2017-02
4231,3,5,2017-01
4232,3,5,2017-06
4233,3,5,2017-06
4234,3,5,2017-04
4235,3,5,2017-04
4236,1,5,2017-05
4237,3,5,2017-04
4238,3,5,2017-05
4239,3,5,2017-05
4240,3,5,2017-02
4241,1,5,2017-05
4242,3,5,2017-04
4243,3,5,2017-02
4244,3,5,2017-05
4245,2,5,2017-05
4246,2,5,2017-03
4247,3,5,2017-02
4248,1,5,2017-01
4249,1,5,2017-06
4250,3,4,2017-02
4251,2,5,2017-05
4252,3,5,2017-01
4253,3,5,2017-04
4254,4,5,2017-03
4255,3,5,2017-01
4256,4,5,2017-05
4257,1,5,2017-01
4258,3,5,2017-03
4259,3,5,2017-04
4260,3,4,2017-02
4261,1,5,2017-04
4262,2,5,2017-06
4263,2,4,2017-01
4263,4,5,2017-01
4264,3,5,2017-01
4265,1,5,2017-05
4266,1,5,2017-05
4267,1,5,2017-03
4268,1,5,2017-02
4269,2,5,2017-02
4270,3,5,2017-04
4271,2,5,2017-05
4272,1,5,2017-03
4273,3,5,2017-06
4274,2,5,2017-02
4275,3,5,2017-04
4276,1,4,2017-01
4277,1,5,2017-04
4278,3,4,2017-01
4279,5,4,2017-02
4280,1,4,2017-02
4281,2,5,2017-04
4282,3,5,2017-04
4283,3,1,2017-02
4284,1,5,2017-03
4284,1,5,2017-03
4284,1,5,2017-03
4284,1,5,2017-03
4284,5,1,2017-03
4284,5,1,2017-03
4284,5,1,2017-03
4284,5,1,2017-03
4285,3,4,2017-02
4286,3,5,2017-01
4287,1,5,2017-02
4288,3,5,2017-06
4289,2,5,2017-02
4290,3,5,2017-02
4291,1,5,2017-06
4292,1,5,2017-04
4293,1,5,2017-06
4294,1,5,2017-02
4295,1,4,2017-04
4296,3,4,2017-04
4297,1,4,2017-02
4298,3,5,2017-02
4299,3,5,2017-06
4300,5,4,2017-01
4300,4,5,2017-03
4301,3,5,2017-05
4302,2,5,2017-06
4303,1,5,2017-03
4304,2,4,2017-02
4305,1,5,2017-06
4306,3,5,2017-05
4307,2,5,2017-06
4308,1,3,2017-02
4309,2,5,2017-06
4310,1,5,2017-03
4311,3,5,2017-01
4312,1,5,2017-02
4313,1,5,2017-04
4314,3,5,2017-01
4315,2,5,2017-06
4316,2,5,2017-06
4317,3,5,2017-03
4318,1,4,2017-01
4319,3,5,2017-04
4320,2,5,2017-06
4320,5,1,2017-06
4321,1,5,2017-03
4322,3,5,2017-05
4323,3,5,2017-04
4324,1,5,2017-03
4325,3,5,2017-02
4326,1,5,2017-04
4327,3,1,2017-01
4328,3,5,2017-02
4328,5,1,2017-02
4329,3,5,2017-04
4330,4,5,2017-04
4331,3,5,2017-06
4332,4,5,2017-03
4333,3,5,2017-04
4334,3,5,2017-02
4335,3,1,2017-01
4336,3,5,2017-04
4337,2,5,2017-03
4338,3,5,2017-02
4338,5,4,2017-03
4338,4,5,2017-04
4339,2,5,2017-05
4340,3,5,2017-05
4341,3,5,2017-02
4342,1,4,2017-04
4343,3,5,2017-06
4344,5,1,2017-05
4345,4,5,2017-02
4346,1,5,2017-05
4347,3,5,2017-02
4348,3,5,2017-06
4349,3,5,2017-06
4350,1,5,2017-05
4351,1,5,2017-02
4352,4,5,2017-02
4353,1,5,2017-03
4354,1,5,2017-03
4354,5,1,2017-03
4355,2,5,2017-02
4356,3,5,2017-03
4357,1,5,2017-05
4358,1,5,2017-02
4359,1,4,2017-02
4360,1,5,2017-01
4361,2,5,2017-02
4362,1,5,2017-03
4363,1,5,2017-03
4364,1,4,2017-01
4365,3,5,2017-04
4366,3,5,2017-06
4367,1,4,2017-01
4368,1,5,2017-03
4369,3,5,2017-05
4370,3,5,2017-06
4371,1,5,2017-04
4372,3,5,2017-05
4373,3,5,2017-06
4374,3,5,2017-02
4375,1,5,2017-06
4376,3,5,2017-04
4377,3,5,2017-03
4378,3,5,2017-05
4379,3,5,2017-03
4380,1,5,2017-05
4381,1,5,2017-06
4382,1,5,2017-02
4383,3,4,2017-02
4384,1,5,2017-06
4385,3,5,2017-05
4386,1,5,2017-06
4387,1,5,2017-04
4388,1,5,2017-05
4389,1,5,2017-02
4390,3,5,2017-02
4391,3,5,2017-04
4392,3,4,2017-01
4393,1,4,2017-03
4394,1,5,2017-04
4395,2,5,2017-01
4396,3,5,2017-06
4397,2,5,2017-05
4398,3,5,2017-03
4399,1,5,2017-05
4400,2,5,2017-02
4401,3,5,2017-01
4402,3,5,2017-06
4403,3,5,2017-01
4404,3,5,2017-02
4405,2,5,2017-05
4406,1,5,2017-05
4407,3,5,2017-02
4408,3,5,2017-05
4409,1,5,2017-01
4410,1,4,2017-04
4411,3,4,2017-02
4412,3,5,2017-05
4413,3,5,2017-02
4414,3,5,2017-02
4415,3,5,2017-06
4416,3,5,2017-03
4417,3,5,2017-01
4418,1,4,2017-02
4419,2,4,2017-02
4420,3,5,2017-02
4421,1,5,2017-04
4422,3,5,2017-02
4423,3,5,2017-02
4424,1,5,2017-02
4425,3,5,2017-02
4426,3,5,2017-04
4427,1,5,2017-06
4428,2,5,2017-06
4429,1,5,2017-03
4430,1,5,2017-06
4431,1,5,2017-05
4432,3,5,2017-05
4433,1,5,2017-01
4434,1,5,2017-04
4435,3,5,2017-02
4436,3,5,2017-02
4437,3,5,2017-05
4438,2,4,2017-01
4439,3,5,2017-04
4440,1,5,2017-04
4441,1,3,2017-01
4441,3,5,2017-02
4442,1,5,2017-06
4443,3,5,2017-06
4444,1,5,2017-06
4445,1,4,2017-01
4446,3,5,2017-04
4447,3,5,2017-01
4448,1,5,2017-02
4449,3,5,2017-01
4450,3,5,2017-01
4451,1,5,2017-03
4452,1,5,2017-06
4453,3,5,2017-05
4454,3,5,2017-05
4455,1,5,2017-02
4456,2,5,2017-06
4457,3,5,2017-06
4458,2,5,2017-04
4459,3,4,2017-02
4460,1,5,2017-04
4461,3,5,2017-04
4462,2,5,2017-06
4463,1,5,2017-06
4464,3,5,2017-05
4465,1,5,2017-06
4466,3,5,2017-06
4467,1,5,2017-06
4468,3,5,2017-06
4469,3,5,2017-06
4470,1,3,2017-01
4471,3,5,2017-06
4472,3,5,2017-04
4473,1,5,2017-05
4474,1,5,2017-04
4475,3,5,2017-06
